school_id,cluster_id,block_id,district_id,state_id,latitude,longitude
1000000000,100000004,10006,106,6,1151.443,1211.642
1000000008,100000003,10002,108,4,1152.443,1212.642
1000000003,100000003,10005,105,5,1153.443,1213.642
1000000001,100000006,10001,108,7,1154.443,1214.642
1000000003,100000006,10008,100,5,1155.443,1215.642
1000000004,100000001,10007,100,6,1156.443,1216.642
1000000005,100000007,10001,109,9,1157.443,1217.642
1000000005,100000002,10003,100,2,1158.443,1218.642
1000000010,100000005,10001,106,3,1159.443,1219.642
1000000007,100000005,10002,101,7,1160.443,1220.642
1000000005,100000010,10006,100,2,1161.443,1221.642
1000000006,100000002,10002,101,5,1162.443,1222.642
1000000001,100000003,10001,100,9,1163.443,1223.642
1000000003,100000000,10002,106,10,1164.443,1224.642
1000000002,100000000,10006,100,5,1165.443,1225.642
1000000007,100000003,10010,102,3,1166.443,1226.642
1000000003,100000001,10007,109,8,1167.443,1227.642
1000000003,100000006,10005,109,5,1168.443,1228.642
1000000006,100000008,10009,110,3,1169.443,1229.642
1000000006,100000000,10010,103,6,1170.443,1230.642
1000000003,100000005,10002,104,1,1171.443,1231.642
1000000003,100000006,10003,110,6,1172.443,1232.642
1000000010,100000001,10009,108,2,1173.443,1233.642
1000000000,100000007,10005,108,6,1174.443,1234.642
1000000002,100000003,10006,106,9,1175.443,1235.642
1000000007,100000005,10003,100,5,1176.443,1236.642
1000000010,100000009,10006,101,8,1177.443,1237.642
1000000009,100000009,10007,110,4,1178.443,1238.642
1000000008,100000007,10008,104,6,1179.443,1239.642
1000000010,100000002,10007,105,8,1180.443,1240.642
1000000009,100000004,10002,101,8,1181.443,1241.642
1000000002,100000006,10008,104,3,1182.443,1242.642
1000000003,100000004,10005,105,10,1183.443,1243.642
1000000003,100000007,10007,106,3,1184.443,1244.642
1000000000,100000006,10000,110,4,1185.443,1245.642
1000000005,100000004,10008,108,3,1186.443,1246.642
1000000005,100000002,10008,104,6,1187.443,1247.642
1000000006,100000001,10001,102,6,1188.443,1248.642
1000000001,100000008,10001,102,4,1189.443,1249.642
1000000006,100000001,10010,101,10,1190.443,1250.642
1000000001,100000002,10004,107,10,1191.443,1251.642
1000000009,100000008,10008,109,4,1192.443,1252.642
1000000005,100000002,10000,102,9,1193.443,1253.642
1000000004,100000008,10007,100,9,1194.443,1254.642
1000000000,100000003,10010,106,7,1195.443,1255.642
1000000000,100000007,10002,104,4,1196.443,1256.642
1000000002,100000000,10001,107,1,1197.443,1257.642
1000000008,100000006,10008,103,7,1198.443,1258.642
1000000001,100000005,10007,102,5,1199.443,1259.642
1000000004,100000008,10008,106,6,1200.443,1260.642
1000000002,100000009,10010,105,3,1201.443,1261.642
1000000008,100000010,10008,101,5,1202.443,1262.642
1000000003,100000002,10001,102,2,1203.443,1263.642
1000000010,100000009,10000,101,10,1204.443,1264.642
1000000007,100000001,10003,106,1,1205.443,1265.642
1000000004,100000006,10000,109,9,1206.443,1266.642
1000000007,100000000,10002,109,6,1207.443,1267.642
1000000002,100000010,10004,110,1,1208.443,1268.642
1000000010,100000008,10010,100,1,1209.443,1269.642
1000000000,100000009,10003,102,2,1210.443,1270.642
1000000006,100000001,10003,104,7,1211.443,1271.642
1000000009,100000002,10003,105,7,1212.443,1272.642
1000000006,100000006,10005,102,7,1213.443,1273.642
1000000000,100000004,10008,105,9,1214.443,1274.642
1000000001,100000009,10007,108,5,1215.443,1275.642
1000000004,100000005,10006,103,1,1216.443,1276.642
1000000003,100000002,10005,104,8,1217.443,1277.642
1000000008,100000007,10002,106,10,1218.443,1278.642
1000000002,100000001,10002,110,2,1219.443,1279.642
1000000005,100000004,10005,101,1,1220.443,1280.642
1000000000,100000008,10001,109,6,1221.443,1281.642
1000000005,100000010,10002,104,2,1222.443,1282.642
1000000002,100000003,10003,103,9,1223.443,1283.642
1000000006,100000005,10001,106,6,1224.443,1284.642
1000000009,100000003,10004,100,5,1225.443,1285.642
1000000005,100000009,10010,109,3,1226.443,1286.642
1000000001,100000005,10009,102,9,1227.443,1287.642
1000000000,100000002,10000,107,5,1228.443,1288.642
1000000007,100000008,10002,100,4,1229.443,1289.642
1000000002,100000009,10005,100,6,1230.443,1290.642
1000000004,100000009,10008,110,7,1231.443,1291.642
1000000004,100000007,10010,107,2,1232.443,1292.642
1000000003,100000001,10000,107,10,1233.443,1293.642
1000000004,100000001,10010,101,8,1234.443,1294.642
1000000010,100000006,10000,108,8,1235.443,1295.642
1000000009,100000003,10008,110,2,1236.443,1296.642
1000000007,100000002,10003,100,10,1237.443,1297.642
1000000002,100000003,10006,108,10,1238.443,1298.642
1000000003,100000008,10001,106,6,1239.443,1299.642
1000000007,100000002,10000,106,4,1240.443,1300.642
1000000009,100000004,10007,107,5,1241.443,1301.642
1000000008,100000008,10007,100,1,1242.443,1302.642
1000000003,100000002,10008,110,10,1243.443,1303.642
1000000007,100000008,10005,104,6,1244.443,1304.642
1000000005,100000007,10006,101,3,1245.443,1305.642
1000000001,100000008,10005,110,7,1246.443,1306.642
1000000007,100000003,10008,101,7,1247.443,1307.642
1000000010,100000000,10002,103,9,1248.443,1308.642
1000000009,100000000,10000,106,3,1249.443,1309.642
1000000004,100000000,10000,104,6,1250.443,1310.642
1000000007,100000007,10003,109,9,1251.443,1311.642
1000000010,100000010,10005,108,10,1252.443,1312.642
1000000005,100000001,10006,103,2,1253.443,1313.642
1000000001,100000009,10001,108,4,1254.443,1314.642
1000000006,100000003,10002,102,7,1255.443,1315.642
1000000007,100000007,10005,109,10,1256.443,1316.642
1000000002,100000008,10006,101,3,1257.443,1317.642
1000000006,100000007,10004,105,7,1258.443,1318.642
1000000002,100000003,10010,108,6,1259.443,1319.642
1000000010,100000002,10003,106,3,1260.443,1320.642
1000000000,100000005,10001,101,10,1261.443,1321.642
1000000000,100000010,10007,106,3,1262.443,1322.642
1000000003,100000005,10007,110,7,1263.443,1323.642
1000000009,100000005,10006,106,1,1264.443,1324.642
1000000005,100000004,10000,106,5,1265.443,1325.642
1000000000,100000003,10008,110,4,1266.443,1326.642
1000000001,100000004,10010,104,1,1267.443,1327.642
1000000005,100000000,10008,108,3,1268.443,1328.642
1000000007,100000006,10008,106,9,1269.443,1329.642
1000000010,100000006,10004,103,3,1270.443,1330.642
1000000005,100000003,10001,102,2,1271.443,1331.642
1000000009,100000008,10010,104,8,1272.443,1332.642
1000000002,100000007,10010,108,7,1273.443,1333.642
1000000006,100000007,10009,103,2,1274.443,1334.642
1000000002,100000004,10009,106,2,1275.443,1335.642
1000000000,100000000,10000,110,1,1276.443,1336.642
1000000007,100000001,10010,106,2,1277.443,1337.642
1000000003,100000002,10001,100,2,1278.443,1338.642
1000000009,100000005,10006,107,6,1279.443,1339.642
1000000003,100000009,10000,110,10,1280.443,1340.642
1000000001,100000009,10010,101,6,1281.443,1341.642
1000000005,100000008,10008,110,8,1282.443,1342.642
1000000010,100000001,10004,109,1,1283.443,1343.642
1000000005,100000000,10000,105,5,1284.443,1344.642
1000000010,100000000,10006,110,1,1285.443,1345.642
1000000009,100000007,10002,109,4,1286.443,1346.642
1000000005,100000010,10000,101,6,1287.443,1347.642
1000000001,100000009,10010,104,7,1288.443,1348.642
1000000010,100000001,10001,100,7,1289.443,1349.642
1000000008,100000008,10003,103,5,1290.443,1350.642
1000000008,100000009,10003,100,8,1291.443,1351.642
1000000006,100000006,10006,109,4,1292.443,1352.642
1000000000,100000004,10007,105,10,1293.443,1353.642
1000000000,100000010,10008,102,6,1294.443,1354.642
1000000007,100000008,10005,104,9,1295.443,1355.642
1000000004,100000009,10005,103,9,1296.443,1356.642
1000000005,100000004,10005,104,6,1297.443,1357.642
1000000010,100000004,10003,104,1,1298.443,1358.642
1000000004,100000001,10004,109,8,1299.443,1359.642
1000000000,100000005,10003,103,10,1300.443,1360.642
1000000009,100000009,10005,108,3,1301.443,1361.642
1000000000,100000009,10004,108,10,1302.443,1362.642
1000000001,100000001,10003,100,1,1303.443,1363.642
1000000003,100000000,10003,100,7,1304.443,1364.642
1000000009,100000004,10002,105,1,1305.443,1365.642
1000000010,100000004,10002,101,6,1306.443,1366.642
1000000002,100000001,10010,107,2,1307.443,1367.642
1000000001,100000000,10000,105,7,1308.443,1368.642
1000000003,100000006,10000,108,2,1309.443,1369.642
1000000001,100000010,10002,106,8,1310.443,1370.642
1000000002,100000004,10006,100,9,1311.443,1371.642
1000000002,100000001,10006,108,3,1312.443,1372.642
1000000010,100000008,10006,107,8,1313.443,1373.642
1000000002,100000002,10004,100,5,1314.443,1374.642
1000000004,100000003,10007,104,2,1315.443,1375.642
1000000002,100000005,10006,108,8,1316.443,1376.642
1000000007,100000000,10004,102,10,1317.443,1377.642
1000000000,100000010,10000,104,9,1318.443,1378.642
1000000005,100000008,10002,110,8,1319.443,1379.642
1000000006,100000005,10010,101,3,1320.443,1380.642
1000000000,100000010,10009,101,7,1321.443,1381.642
1000000008,100000009,10009,104,1,1322.443,1382.642
1000000005,100000000,10002,108,3,1323.443,1383.642
1000000005,100000010,10000,100,10,1324.443,1384.642
1000000009,100000007,10006,105,8,1325.443,1385.642
1000000010,100000007,10005,102,8,1326.443,1386.642
1000000004,100000000,10003,109,7,1327.443,1387.642
1000000005,100000002,10001,100,5,1328.443,1388.642
1000000004,100000008,10003,103,7,1329.443,1389.642
1000000007,100000001,10005,105,5,1330.443,1390.642
1000000002,100000004,10006,102,8,1331.443,1391.642
1000000009,100000006,10004,108,8,1332.443,1392.642
1000000000,100000007,10006,103,9,1333.443,1393.642
1000000007,100000009,10003,101,1,1334.443,1394.642
1000000004,100000000,10009,110,6,1335.443,1395.642
1000000001,100000003,10006,105,9,1336.443,1396.642
1000000008,100000003,10001,104,2,1337.443,1397.642
1000000010,100000005,10004,105,9,1338.443,1398.642
1000000005,100000000,10002,110,7,1339.443,1399.642
1000000003,100000007,10008,109,10,1340.443,1400.642
1000000001,100000000,10008,102,7,1341.443,1401.642
1000000010,100000009,10010,105,3,1342.443,1402.642
1000000010,100000007,10004,107,1,1343.443,1403.642
1000000007,100000004,10009,109,8,1344.443,1404.642
1000000003,100000005,10008,108,6,1345.443,1405.642
1000000004,100000010,10004,102,8,1346.443,1406.642
1000000006,100000001,10004,110,2,1347.443,1407.642
1000000006,100000000,10007,104,7,1348.443,1408.642
1000000004,100000004,10000,108,7,1349.443,1409.642
1000000003,100000002,10010,108,8,1350.443,1410.642
1000000004,100000002,10003,106,10,1351.443,1411.642
1000000006,100000002,10008,106,8,1352.443,1412.642
1000000002,100000008,10007,106,4,1353.443,1413.642
1000000001,100000009,10004,105,3,1354.443,1414.642
1000000007,100000003,10001,107,5,1355.443,1415.642
1000000000,100000010,10010,109,4,1356.443,1416.642
1000000002,100000001,10010,109,6,1357.443,1417.642
1000000002,100000004,10000,108,8,1358.443,1418.642
1000000002,100000008,10010,106,4,1359.443,1419.642
1000000010,100000010,10006,107,3,1360.443,1420.642
1000000010,100000004,10010,109,3,1361.443,1421.642
1000000004,100000001,10006,100,3,1362.443,1422.642
1000000000,100000009,10008,103,3,1363.443,1423.642
1000000004,100000010,10002,105,4,1364.443,1424.642
1000000010,100000001,10005,105,3,1365.443,1425.642
1000000001,100000009,10009,106,8,1366.443,1426.642
1000000006,100000006,10004,107,7,1367.443,1427.642
1000000007,100000006,10008,107,6,1368.443,1428.642
1000000002,100000007,10007,108,6,1369.443,1429.642
1000000007,100000007,10007,109,3,1370.443,1430.642
1000000009,100000009,10008,109,8,1371.443,1431.642
1000000003,100000007,10004,109,7,1372.443,1432.642
1000000009,100000002,10010,103,7,1373.443,1433.642
1000000006,100000005,10009,106,10,1374.443,1434.642
1000000000,100000010,10005,107,9,1375.443,1435.642
1000000007,100000000,10008,109,7,1376.443,1436.642
1000000003,100000007,10008,100,6,1377.443,1437.642
1000000004,100000000,10004,110,1,1378.443,1438.642
1000000000,100000002,10009,110,9,1379.443,1439.642
1000000006,100000001,10001,105,5,1380.443,1440.642
1000000002,100000002,10003,105,8,1381.443,1441.642
1000000004,100000010,10007,100,10,1382.443,1442.642
1000000001,100000004,10009,101,4,1383.443,1443.642
1000000002,100000002,10010,104,10,1384.443,1444.642
1000000002,100000005,10003,108,1,1385.443,1445.642
1000000010,100000007,10010,104,9,1386.443,1446.642
1000000006,100000002,10010,103,3,1387.443,1447.642
1000000005,100000003,10000,108,3,1388.443,1448.642
1000000003,100000001,10003,100,2,1389.443,1449.642
1000000002,100000003,10000,102,8,1390.443,1450.642
1000000001,100000004,10001,100,2,1391.443,1451.642
1000000005,100000002,10010,104,6,1392.443,1452.642
1000000010,100000006,10004,104,4,1393.443,1453.642
1000000008,100000007,10005,107,5,1394.443,1454.642
1000000006,100000000,10006,110,10,1395.443,1455.642
1000000007,100000008,10004,102,10,1396.443,1456.642
1000000009,100000000,10005,108,2,1397.443,1457.642
1000000005,100000001,10007,108,1,1398.443,1458.642
1000000005,100000006,10003,101,10,1399.443,1459.642
1000000008,100000002,10008,110,2,1400.443,1460.642
1000000001,100000010,10005,101,5,1401.443,1461.642
1000000008,100000003,10003,107,8,1402.443,1462.642
1000000009,100000008,10004,101,6,1403.443,1463.642
1000000007,100000008,10000,105,7,1404.443,1464.642
1000000000,100000004,10009,107,9,1405.443,1465.642
1000000005,100000000,10007,100,7,1406.443,1466.642
1000000010,100000010,10010,107,8,1407.443,1467.642
1000000001,100000001,10005,107,7,1408.443,1468.642
1000000007,100000005,10004,102,7,1409.443,1469.642
1000000007,100000007,10008,104,7,1410.443,1470.642
1000000009,100000010,10004,106,5,1411.443,1471.642
1000000001,100000006,10004,108,8,1412.443,1472.642
1000000004,100000009,10002,104,10,1413.443,1473.642
1000000010,100000002,10001,106,1,1414.443,1474.642
1000000004,100000000,10007,103,5,1415.443,1475.642
1000000009,100000001,10008,109,10,1416.443,1476.642
1000000000,100000001,10000,106,8,1417.443,1477.642
1000000006,100000007,10003,109,4,1418.443,1478.642
1000000010,100000009,10007,100,3,1419.443,1479.642
1000000000,100000001,10005,110,7,1420.443,1480.642
1000000003,100000009,10005,101,2,1421.443,1481.642
1000000000,100000007,10005,106,6,1422.443,1482.642
1000000003,100000003,10007,105,8,1423.443,1483.642
1000000007,100000009,10005,104,10,1424.443,1484.642
1000000001,100000006,10010,107,10,1425.443,1485.642
1000000006,100000002,10006,108,7,1426.443,1486.642
1000000002,100000002,10008,102,4,1427.443,1487.642
1000000010,100000010,10005,106,2,1428.443,1488.642
1000000008,100000005,10001,108,1,1429.443,1489.642
1000000006,100000008,10001,107,4,1430.443,1490.642
1000000000,100000005,10002,109,6,1431.443,1491.642
1000000007,100000004,10010,110,7,1432.443,1492.642
1000000001,100000003,10006,110,5,1433.443,1493.642
1000000005,100000004,10010,110,8,1434.443,1494.642
1000000000,100000010,10004,101,5,1435.443,1495.642
1000000005,100000008,10001,100,3,1436.443,1496.642
1000000008,100000002,10010,101,1,1437.443,1497.642
1000000010,100000010,10009,101,3,1438.443,1498.642
1000000003,100000007,10010,100,3,1439.443,1499.642
1000000004,100000004,10000,105,9,1440.443,1500.642
1000000002,100000009,10005,101,1,1441.443,1501.642
1000000009,100000007,10009,109,1,1442.443,1502.642
1000000005,100000006,10000,109,5,1443.443,1503.642
1000000005,100000008,10008,110,6,1444.443,1504.642
1000000003,100000002,10008,107,10,1445.443,1505.642
1000000001,100000002,10008,106,10,1446.443,1506.642
1000000002,100000000,10005,101,6,1447.443,1507.642
1000000008,100000003,10002,106,10,1448.443,1508.642
1000000010,100000010,10002,103,3,1449.443,1509.642
1000000003,100000003,10000,100,4,1450.443,1510.642
1000000010,100000010,10007,103,9,1451.443,1511.642
1000000008,100000006,10004,101,10,1452.443,1512.642
1000000007,100000002,10005,105,9,1453.443,1513.642
1000000010,100000005,10002,110,10,1454.443,1514.642
1000000007,100000007,10002,102,5,1455.443,1515.642
1000000006,100000009,10009,110,2,1456.443,1516.642
1000000008,100000008,10010,107,4,1457.443,1517.642
1000000006,100000008,10010,100,2,1458.443,1518.642
1000000006,100000004,10006,102,10,1459.443,1519.642
1000000008,100000003,10010,105,7,1460.443,1520.642
1000000005,100000000,10005,109,7,1461.443,1521.642
1000000003,100000002,10006,103,1,1462.443,1522.642
1000000007,100000000,10002,108,7,1463.443,1523.642
1000000000,100000001,10006,109,10,1464.443,1524.642
1000000006,100000009,10009,108,5,1465.443,1525.642
1000000000,100000007,10007,100,5,1466.443,1526.642
1000000006,100000006,10003,110,4,1467.443,1527.642
1000000006,100000000,10007,103,2,1468.443,1528.642
1000000009,100000010,10002,108,8,1469.443,1529.642
1000000003,100000009,10007,100,4,1470.443,1530.642
1000000009,100000004,10004,110,5,1471.443,1531.642
1000000010,100000008,10003,107,4,1472.443,1532.642
1000000003,100000010,10002,109,9,1473.443,1533.642
1000000005,100000004,10000,103,4,1474.443,1534.642
1000000002,100000006,10008,104,8,1475.443,1535.642
1000000004,100000001,10000,110,2,1476.443,1536.642
1000000006,100000006,10010,100,9,1477.443,1537.642
1000000006,100000001,10005,104,8,1478.443,1538.642
1000000001,100000002,10010,109,2,1479.443,1539.642
1000000008,100000009,10002,104,7,1480.443,1540.642
1000000000,100000005,10001,105,8,1481.443,1541.642
1000000004,100000008,10002,103,1,1482.443,1542.642
1000000000,100000001,10003,101,3,1483.443,1543.642
1000000009,100000008,10009,108,2,1484.443,1544.642
1000000005,100000009,10007,108,9,1485.443,1545.642
1000000002,100000000,10009,104,5,1486.443,1546.642
1000000005,100000004,10006,107,9,1487.443,1547.642
1000000007,100000001,10004,104,7,1488.443,1548.642
1000000005,100000003,10010,100,2,1489.443,1549.642
1000000001,100000006,10002,103,5,1490.443,1550.642
1000000008,100000010,10002,100,4,1491.443,1551.642
1000000005,100000001,10006,104,5,1492.443,1552.642
1000000003,100000005,10000,101,6,1493.443,1553.642
1000000005,100000004,10002,101,2,1494.443,1554.642
1000000005,100000004,10000,108,10,1495.443,1555.642
1000000007,100000003,10006,100,9,1496.443,1556.642
1000000009,100000007,10006,107,8,1497.443,1557.642
1000000006,100000007,10003,104,10,1498.443,1558.642
1000000009,100000006,10009,106,3,1499.443,1559.642
1000000010,100000000,10004,110,6,1500.443,1560.642
1000000009,100000008,10001,101,6,1501.443,1561.642
1000000009,100000005,10007,106,8,1502.443,1562.642
1000000010,100000000,10008,110,5,1503.443,1563.642
1000000007,100000005,10004,108,8,1504.443,1564.642
1000000007,100000006,10004,101,3,1505.443,1565.642
1000000004,100000001,10007,101,7,1506.443,1566.642
1000000003,100000008,10008,100,2,1507.443,1567.642
1000000000,100000008,10002,102,4,1508.443,1568.642
1000000005,100000005,10000,108,10,1509.443,1569.642
1000000001,100000007,10006,108,5,1510.443,1570.642
1000000002,100000009,10002,108,8,1511.443,1571.642
1000000003,100000008,10001,103,6,1512.443,1572.642
1000000004,100000002,10009,110,10,1513.443,1573.642
1000000005,100000009,10010,107,4,1514.443,1574.642
1000000008,100000009,10003,109,8,1515.443,1575.642
1000000006,100000000,10007,108,7,1516.443,1576.642
1000000001,100000001,10005,102,1,1517.443,1577.642
1000000002,100000007,10000,101,5,1518.443,1578.642
1000000008,100000005,10009,104,9,1519.443,1579.642
1000000001,100000002,10008,107,5,1520.443,1580.642
1000000010,100000009,10007,104,2,1521.443,1581.642
1000000003,100000006,10009,106,3,1522.443,1582.642
1000000008,100000003,10008,101,2,1523.443,1583.642
1000000009,100000010,10006,105,10,1524.443,1584.642
1000000003,100000000,10008,106,6,1525.443,1585.642
1000000001,100000005,10006,108,7,1526.443,1586.642
1000000000,100000008,10002,101,10,1527.443,1587.642
1000000007,100000004,10006,102,7,1528.443,1588.642
1000000004,100000005,10004,103,2,1529.443,1589.642
1000000004,100000002,10001,106,3,1530.443,1590.642
1000000000,100000008,10009,106,4,1531.443,1591.642
1000000001,100000010,10009,102,9,1532.443,1592.642
1000000008,100000001,10003,107,3,1533.443,1593.642
1000000001,100000005,10008,100,5,1534.443,1594.642
1000000005,100000010,10010,109,8,1535.443,1595.642
1000000002,100000010,10007,107,4,1536.443,1596.642
1000000004,100000001,10003,102,5,1537.443,1597.642
1000000010,100000010,10008,102,2,1538.443,1598.642
1000000005,100000009,10000,103,1,1539.443,1599.642
1000000002,100000009,10000,105,5,1540.443,1600.642
1000000009,100000004,10000,107,10,1541.443,1601.642
1000000010,100000010,10005,106,7,1542.443,1602.642
1000000000,100000007,10003,102,8,1543.443,1603.642
1000000009,100000002,10004,110,3,1544.443,1604.642
1000000002,100000006,10008,105,3,1545.443,1605.642
1000000000,100000009,10003,107,4,1546.443,1606.642
1000000003,100000002,10005,106,7,1547.443,1607.642
1000000009,100000003,10004,110,10,1548.443,1608.642
1000000004,100000005,10010,110,5,1549.443,1609.642
1000000005,100000002,10000,101,1,1550.443,1610.642
1000000001,100000000,10007,105,10,1551.443,1611.642
1000000003,100000009,10009,108,6,1552.443,1612.642
1000000006,100000005,10002,107,9,1553.443,1613.642
1000000010,100000009,10007,108,9,1554.443,1614.642
1000000001,100000007,10002,107,1,1555.443,1615.642
1000000002,100000000,10004,106,7,1556.443,1616.642
1000000002,100000002,10007,108,1,1557.443,1617.642
1000000006,100000002,10010,103,6,1558.443,1618.642
1000000009,100000007,10006,100,5,1559.443,1619.642
1000000005,100000010,10004,100,9,1560.443,1620.642
1000000000,100000010,10001,101,3,1561.443,1621.642
1000000001,100000006,10008,110,3,1562.443,1622.642
1000000002,100000003,10010,107,4,1563.443,1623.642
1000000001,100000004,10002,106,2,1564.443,1624.642
1000000002,100000002,10002,105,3,1565.443,1625.642
1000000010,100000008,10007,110,6,1566.443,1626.642
1000000007,100000001,10000,100,4,1567.443,1627.642
1000000007,100000001,10001,102,6,1568.443,1628.642
1000000007,100000004,10001,109,6,1569.443,1629.642
1000000006,100000005,10004,104,8,1570.443,1630.642
1000000006,100000008,10002,103,7,1571.443,1631.642
1000000005,100000003,10001,108,8,1572.443,1632.642
1000000008,100000002,10004,101,8,1573.443,1633.642
1000000000,100000007,10007,100,1,1574.443,1634.642
1000000005,100000007,10000,109,10,1575.443,1635.642
1000000007,100000007,10001,108,3,1576.443,1636.642
1000000009,100000000,10006,108,5,1577.443,1637.642
1000000003,100000005,10003,110,3,1578.443,1638.642
1000000000,100000004,10001,109,3,1579.443,1639.642
1000000000,100000002,10004,110,2,1580.443,1640.642
1000000008,100000010,10008,110,10,1581.443,1641.642
1000000008,100000009,10001,109,5,1582.443,1642.642
1000000008,100000002,10007,100,7,1583.443,1643.642
1000000009,100000010,10005,106,4,1584.443,1644.642
1000000001,100000006,10008,106,2,1585.443,1645.642
1000000008,100000004,10001,105,8,1586.443,1646.642
1000000003,100000002,10009,103,4,1587.443,1647.642
1000000009,100000003,10009,103,1,1588.443,1648.642
1000000003,100000007,10004,110,2,1589.443,1649.642
1000000009,100000001,10003,109,10,1590.443,1650.642
1000000001,100000003,10000,108,1,1591.443,1651.642
1000000003,100000008,10003,109,5,1592.443,1652.642
1000000008,100000008,10002,107,2,1593.443,1653.642
1000000008,100000002,10003,100,5,1594.443,1654.642
1000000003,100000002,10010,105,6,1595.443,1655.642
1000000009,100000007,10008,109,6,1596.443,1656.642
1000000010,100000001,10000,102,3,1597.443,1657.642
1000000008,100000009,10002,106,6,1598.443,1658.642
1000000005,100000001,10009,102,8,1599.443,1659.642
1000000005,100000010,10002,105,5,1600.443,1660.642
1000000004,100000005,10001,104,6,1601.443,1661.642
1000000001,100000005,10001,103,6,1602.443,1662.642
1000000006,100000006,10010,103,9,1603.443,1663.642
1000000005,100000010,10010,108,10,1604.443,1664.642
1000000003,100000001,10005,105,2,1605.443,1665.642
1000000010,100000003,10010,108,9,1606.443,1666.642
1000000002,100000000,10003,101,3,1607.443,1667.642
1000000004,100000000,10007,101,9,1608.443,1668.642
1000000007,100000008,10010,105,10,1609.443,1669.642
1000000010,100000002,10000,100,10,1610.443,1670.642
1000000002,100000007,10004,101,6,1611.443,1671.642
1000000001,100000006,10007,107,4,1612.443,1672.642
1000000007,100000001,10010,102,10,1613.443,1673.642
1000000002,100000003,10007,110,3,1614.443,1674.642
1000000002,100000008,10006,109,4,1615.443,1675.642
1000000001,100000007,10002,106,1,1616.443,1676.642
1000000001,100000000,10003,107,3,1617.443,1677.642
1000000006,100000003,10005,105,6,1618.443,1678.642
1000000004,100000004,10005,105,5,1619.443,1679.642
1000000004,100000006,10007,107,10,1620.443,1680.642
1000000006,100000010,10001,101,6,1621.443,1681.642
1000000005,100000003,10001,110,10,1622.443,1682.642
1000000000,100000001,10000,108,10,1623.443,1683.642
1000000009,100000005,10004,106,2,1624.443,1684.642
1000000010,100000010,10005,103,3,1625.443,1685.642
1000000003,100000009,10009,106,7,1626.443,1686.642
1000000004,100000006,10007,109,2,1627.443,1687.642
1000000004,100000007,10000,107,9,1628.443,1688.642
1000000003,100000002,10010,104,9,1629.443,1689.642
1000000005,100000003,10000,100,1,1630.443,1690.642
1000000006,100000004,10009,103,9,1631.443,1691.642
1000000010,100000006,10005,106,5,1632.443,1692.642
1000000008,100000000,10003,107,5,1633.443,1693.642
1000000009,100000009,10004,109,9,1634.443,1694.642
1000000003,100000002,10000,106,6,1635.443,1695.642
1000000001,100000007,10008,108,8,1636.443,1696.642
1000000009,100000010,10007,100,6,1637.443,1697.642
1000000003,100000001,10007,109,4,1638.443,1698.642
1000000004,100000004,10000,106,2,1639.443,1699.642
1000000010,100000010,10005,104,5,1640.443,1700.642
1000000005,100000010,10004,109,6,1641.443,1701.642
1000000010,100000000,10005,101,9,1642.443,1702.642
1000000003,100000004,10008,108,1,1643.443,1703.642
1000000004,100000001,10007,107,8,1644.443,1704.642
1000000010,100000004,10010,108,7,1645.443,1705.642
1000000008,100000000,10004,107,6,1646.443,1706.642
1000000010,100000002,10009,103,8,1647.443,1707.642
1000000006,100000002,10007,103,4,1648.443,1708.642
1000000002,100000009,10000,105,7,1649.443,1709.642
1000000010,100000006,10010,105,2,1650.443,1710.642
1000000007,100000006,10003,107,4,1651.443,1711.642
1000000001,100000008,10010,100,2,1652.443,1712.642
1000000009,100000005,10004,110,8,1653.443,1713.642
1000000000,100000007,10009,105,1,1654.443,1714.642
1000000000,100000003,10010,110,10,1655.443,1715.642
1000000003,100000002,10003,102,3,1656.443,1716.642
1000000003,100000007,10008,104,10,1657.443,1717.642
1000000002,100000003,10006,102,10,1658.443,1718.642
1000000004,100000007,10003,108,3,1659.443,1719.642
1000000007,100000003,10005,109,2,1660.443,1720.642
1000000009,100000009,10002,106,3,1661.443,1721.642
1000000006,100000003,10007,103,5,1662.443,1722.642
1000000000,100000009,10000,101,1,1663.443,1723.642
1000000006,100000008,10000,101,1,1664.443,1724.642
1000000008,100000001,10001,110,4,1665.443,1725.642
1000000000,100000006,10002,100,6,1666.443,1726.642
1000000008,100000007,10008,110,2,1667.443,1727.642
1000000010,100000010,10002,107,1,1668.443,1728.642
1000000008,100000010,10010,105,5,1669.443,1729.642
1000000009,100000004,10001,107,8,1670.443,1730.642
1000000005,100000005,10007,102,3,1671.443,1731.642
1000000010,100000007,10009,108,5,1672.443,1732.642
1000000006,100000005,10005,108,4,1673.443,1733.642
1000000003,100000004,10002,107,5,1674.443,1734.642
1000000008,100000002,10000,104,3,1675.443,1735.642
1000000002,100000008,10008,103,2,1676.443,1736.642
1000000010,100000010,10009,106,5,1677.443,1737.642
1000000010,100000010,10008,110,6,1678.443,1738.642
1000000007,100000001,10007,103,3,1679.443,1739.642
1000000009,100000009,10006,110,3,1680.443,1740.642
1000000002,100000003,10009,101,2,1681.443,1741.642
1000000003,100000006,10008,110,3,1682.443,1742.642
1000000007,100000000,10002,103,7,1683.443,1743.642
1000000010,100000003,10005,100,4,1684.443,1744.642
1000000005,100000007,10005,101,10,1685.443,1745.642
1000000008,100000010,10008,108,6,1686.443,1746.642
1000000007,100000010,10004,106,10,1687.443,1747.642
